id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
degka_test	degka	kahmtee	kahmtee.wav	test	4	0	0	1	0	4	0	1	rrrss	a8
toptu_test	toptu	lohplei	lohplei.wav	test	1	0	1	1	1	1	1	1	rrrss	a8
dupti_test	dupti	keiploo	keiploo.wav	test	1	0	1	1	1	1	1	0	rrrss	a8
pybbo_test	pybbo	paissoh	paissoh.wav	test	1	0	1	1	1	1	0	1	rrrss	a8
kibko_test	kibko	toostoh	toostoh.wav	test	1	0	1	1	1	1	0	0	rrrss	a8
dotpy_test	dotpy	kohlpai	kohlpai.wav	test	1	0	1	0	1	0	1	0	rrrss	a8
pekpi_test	pekpi	pahtpoo	pahtpoo.wav	test	1	0	0	1	0	1	0	1	rrrss	a8
gekdu_test	gekdu	mahtkei	mahtkei.wav	test	1	0	1	0	1	0	0	0	rrrss	a8
tupda_test	tupda	leipkee	leipkee.wav	test	1	0	0	1	0	1	0	0	rrrss	a8
pobke_distractor	pobke	pohstah	pohstah.wav	distractor	64	0	0	0	0	0	0	0	rrrss	a8
gupty_distractor	gupty	meiplai	meiplai.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a8
katpe_distractor	katpe	teelpah	teelpah.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a8
kybge_distractor	kybge	taismah	taismah.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
dydbu_distractor	dydbu	kaiksei	kaiksei.wav	distractor	64	0	0	0	0	0	0	0	rrrss	a8
pigpa_distractor	pigpa	poompee	poompee.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a8
tekpy_distractor	tekpy	lahtpai	lahtpai.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a8
depdi_distractor	depdi	kahpkoo	kahpkoo.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a8
gupdu_distractor	gupdu	meipkei	meipkei.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a8
bidgo_distractor	bidgo	sookmoh	sookmoh.wav	distractor	16	0	0	0	0	0	0	0	rrrss	a8
bakto_distractor	bakto	seetloh	seetloh.wav	distractor	4	0	0	0	0	0	0	0	rrrss	a8
tudki_distractor	tudki	leiktoo	leiktoo.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
begku_distractor	begku	sahmtei	sahmtei.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
kopta_distractor	kopta	tohplee	tohplee.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
botdo_distractor	botdo	sohlkoh	sohlkoh.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
gybba_distractor	gybba	maissee	maissee.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
tibgi_distractor	tibgi	loosmoo	loosmoo.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
datku_distractor	datku	keeltei	keeltei.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
gykby_distractor	gykby	maitsai	maitsai.wav	distractor	1	0	0	0	0	0	0	0	rrrss	a8
